Dept_analytics_id,Date,Year,Month,Quarter,Day_of_week,Is_weekend,Hospital_id,Hospital_name,Department_id,Department_name,Department_type,Floor_number,Is_24x7,Established_year,Department_head_name,Total_beds,Occupied_beds_count,Bed_occupancy_rate_pct,Target_occupancy_rate_pct,Patients_admitted_count,Patients_discharged_count,Readmission_count,Readmission_rate_pct,Target_readmission_rate_pct,Mortality_count,Mortality_rate_pct,Avg_length_of_stay_days,Target_avg_los_days,Avg_treatment_time_hours,Transfer_events_count,Bed_turnaround_time_hours,Nurses_on_duty,Doctors_on_duty,Base_nurses_per_shift,Base_doctors_per_shift,Staff_to_patient_ratio,Equipment_downtime_hours,Avg_patient_age,Avg_satisfaction_score,Total_billing_usd,Avg_cost_per_patient_usd,Monthly_budget_allocated_usd,Department_efficiency_score,Record_source_system,Last_updated_timestamp
DA00223783,2023-10-08,2023,10,4,Sunday,True,H009,Pinecrest general hospital,D03,Neurology,Non-surgical,2,False,2003,Dr. Ivan Rossi,41,24,58.54,73.86,2,0,2,100.0,9.65,0,0.0,5,4.48,97.38,4,3.64,2,2,4,2,0.08,1.48,17,2.5,15210.5,7605.25,431821.44,0.0,Analytics-etl,2023-10-09
DA00148941,2023-11-01,2023,11,4,Wednesday,False,H006,Green valley hospital,D07,Emergency,Critical,2,True,2017,Dr. Nadia Petrov,17,13,76.47,85.14,1,1,0,0.0,8.92,0,0.0,2,6.06,19.67,3,2.58,15,1,13,2,1.15,0.27,5,6.0,2645.68,2645.68,125565.74,54.4,Analytics-etl,2023-11-03
DA00256687,2023-11-13,2023,11,4,Monday,False,H010,Evercare medical center,D06,General surgery,Surgical,7,True,2001,Dr. Yusuf Ahmed,30,20,66.67,73.58,1,1,1,100.0,9.08,0,0.0,8,2.71,192.0,2,3.79,8,4,9,4,0.4,0.18,1,3.3,16130.15,16130.15,216576.72,0.0,Analytics-etl,2023-11-14
DA00210893,2023-06-22,2023,6,2,Thursday,False,H008,Horizon care hospital,D11,Gastroenterology,Non-surgical,7,True,2012,Dr. Mei Smith,43,31,72.09,82.55,3,2,2,66.67,6.2,0,0.0,4,5.72,99.66,6,3.79,2,1,3,2,0.06,0.31,45,3.33,25845.18,8615.06,355267.92,0.0,Manual aggregation,2023-06-24
DA00112818,2024-12-02,2024,12,4,Monday,False,H005,Metro city hospital,D02,Orthopedics,Surgical,6,False,2008,Dr. Omar Khan,55,43,78.18,70.91,1,0,1,100.0,6.6,0,0.0,12,6.07,118.22,1,1.64,7,4,9,4,0.16,0.11,33,4.0,11924.79,11924.79,116091.69,0.0,Analytics-etl,2024-12-06
DA00017951,2025-02-25,2025,2,1,Tuesday,False,H001,St. mary general hospital,D10,Pulmonology,Non-surgical,1,False,2013,Dr. Grace Johnson,20,16,80.0,72.64,4,2,4,100.0,9.03,0,0.0,2,5.71,23.08,7,4.84,11,2,11,3,0.69,0.12,49,2.0,17511.66,4377.91,313594.94,0.0,Bi-warehouse,2025-02-28
DA00094459,2024-08-25,2024,8,3,Sunday,True,H004,Sunrise health institute,D07,Emergency,Critical,5,True,2011,Dr. James Chen,24,14,58.33,80.18,2,1,2,100.0,7.17,0,0.0,2,6.13,18.79,3,4.02,10,2,10,2,0.71,0.31,87,3.3,10321.39,5160.7,469529.08,0.0,Analytics-etl,2024-08-28
DA00121827,2024-08-03,2024,8,3,Saturday,True,H005,Metro city hospital,D07,Emergency,Critical,3,True,2016,Dr. Elena Rossi,26,16,61.54,83.64,1,2,1,100.0,6.9,0,0.0,1,5.19,14.15,3,3.69,12,5,11,4,0.75,0.56,62,3.0,1850.78,1850.78,554903.64,0.0,Analytics-etl,2024-08-07
DA00131812,2021-12-06,2021,12,4,Monday,False,H005,Metro city hospital,D13,Icu,Critical,4,True,2017,Dr. Ivan Silva,30,24,80.0,82.65,1,0,0,0.0,13.22,0,0.0,10,2.76,85.22,3,4.7,5,1,6,1,0.21,0.57,47,3.3,0.0,0.0,405477.55,37.0,Analytics-etl,2021-12-08
DA00204322,2025-06-24,2025,6,2,Tuesday,False,H008,Horizon care hospital,D07,Emergency,Critical,3,True,2008,Dr. Carlos Rossi,26,16,61.54,87.22,2,2,0,0.0,13.81,0,0.0,1,4.38,59.41,5,3.79,1,5,3,4,0.06,0.34,18,5.0,3321.1,1660.55,361247.56,50.0,Analytics-etl,2025-06-27
DA00050444,2024-02-16,2024,2,1,Friday,False,H002,Lakeview medical center,D13,Icu,Critical,7,True,2011,Dr. Aisha Muller,26,19,73.08,85.21,1,0,1,100.0,7.81,0,0.0,3,3.17,67.68,2,4.46,7,4,7,5,0.37,0.64,54,3.3,3812.68,8362.74,264016.89,0.0,Analytics-etl,2024-02-17
DA00168433,2022-03-17,2022,3,1,Thursday,False,H007,Unity regional medical center,D03,Neurology,Non-surgical,8,True,2017,Dr. Wei Chen,40,33,82.5,85.48,2,1,0,0.0,13.44,0,0.0,4,6.26,86.83,4,3.25,5,5,3,5,0.15,1.12,49,4.5,17507.88,8753.94,184950.87,51.9,Analytics-etl,2022-03-21
DA00138451,2025-02-09,2025,2,1,Sunday,True,H006,Green valley hospital,D01,Cardiology,Non-surgical,6,True,2002,Dr. Priya Muller,35,23,65.71,81.24,0,1,0,0.0,13.09,0,0.0,5,5.75,27.95,2,0.52,8,6,8,5,0.35,0.17,47,3.3,13396.73,8362.74,141976.87,75.0,Analytics-etl,2025-02-10
DA00249843,2025-02-15,2025,2,1,Saturday,True,H010,Evercare medical center,D02,Orthopedics,Surgical,3,False,2008,Dr. Carlos Petrov,46,32,69.57,83.74,1,1,1,100.0,6.7,0,0.0,2,3.31,37.73,2,4.44,10,3,13,4,0.31,0.11,77,3.0,4791.45,4791.45,197338.57,0.0,Analytics-etl,2025-02-16
DA00025964,2022-02-04,2022,2,1,Friday,False,H001,St. mary general hospital,D15,Urology,Surgical,8,False,2002,Dr. Wei Rossi,56,46,82.14,81.42,2,2,1,50.0,7.01,0,0.0,6,5.7,156.0,4,1.4,12,5,10,4,0.26,0.67,68,2.0,23089.62,11544.81,204273.02,22.3,Analytics-etl,2022-02-08
DA00219627,2022-05-22,2022,5,2,Sunday,True,H009,Pinecrest general hospital,D01,Cardiology,Non-surgical,8,False,2005,Dr. Grace Ali,25,16,64.0,78.46,0,1,0,0.0,9.63,0,0.0,5,4.37,67.68,2,4.01,13,3,13,3,0.81,1.24,47,3.3,13396.73,8362.74,517418.07,74.6,Analytics-etl,2022-05-25
DA00160055,2024-04-07,2024,4,2,Sunday,True,H006,Green valley hospital,D13,Icu,Critical,1,True,2008,Dr. Ravi Petrov,35,27,77.14,85.02,3,1,3,100.0,10.96,0,0.0,2,4.96,35.2,7,2.73,11,3,11,4,0.41,0.59,56,3.0,10130.01,3376.67,597341.98,0.0,Bi-warehouse,2024-04-08
DA00120395,2025-09-01,2025,9,3,Monday,False,H005,Metro city hospital,D06,General surgery,Surgical,2,False,2005,Dr. Omar Ahmed,42,27,64.29,85.53,0,0,0,0.0,10.1,0,0.0,5,3.93,55.12,1,6.04,5,5,5,5,0.19,0.01,47,3.3,13396.73,8362.74,138174.28,73.5,Manual aggregation,2025-09-05
DA00130932,2024-07-09,2024,7,3,Tuesday,False,H005,Metro city hospital,D12,Psychiatry,Non-surgical,2,False,2001,Dr. Fatima Petrov,50,35,70.0,75.9,1,1,0,0.0,11.63,0,0.0,2,5.06,71.94,2,5.11,3,4,3,5,0.09,0.12,52,3.0,3956.08,3956.08,170953.13,54.3,Manual aggregation,2024-07-12
DA00117022,2021-06-07,2021,6,2,Monday,False,H005,Metro city hospital,D05,Pediatrics,Non-surgical,5,True,1998,Dr. Liam Chen,20,14,70.0,74.03,1,1,0,0.0,9.7,0,0.0,9,3.63,67.68,5,3.86,13,3,12,3,0.93,0.42,27,3.0,17530.18,17530.18,192527.35,43.5,Manual aggregation,2021-06-08
DA00230972,2023-06-15,2023,6,2,Thursday,False,H009,Pinecrest general hospital,D07,Emergency,Critical,8,True,2018,Dr. Nadia Ahmed,23,15,65.22,85.76,1,1,0,0.0,11.47,0,0.0,3,4.22,72.0,3,2.83,8,2,8,3,0.53,0.27,74,3.3,6886.17,6886.17,98975.53,49.1,Analytics-etl,2023-06-19
DA00130683,2023-11-03,2023,11,4,Friday,False,H005,Metro city hospital,D12,Psychiatry,Non-surgical,2,False,2001,Dr. Fatima Petrov,50,34,68.0,75.9,1,0,0,0.0,11.63,0,0.0,7,5.06,132.08,1,1.74,4,6,3,5,0.12,0.08,35,3.3,15035.77,15035.77,170953.13,51.5,Manual aggregation,2023-11-04
DA00110663,2024-01-08,2024,1,1,Monday,False,H005,Metro city hospital,D01,Cardiology,Non-surgical,3,False,2018,Dr. Aisha Rossi,27,21,77.78,87.0,1,1,1,100.0,11.91,0,0.0,3,4.51,42.59,6,4.54,10,3,9,3,0.48,0.6,64,5.0,7338.85,7338.85,546444.58,0.0,Manual aggregation,2024-01-10
DA00162684,2021-06-19,2021,6,2,Saturday,True,H006,Green valley hospital,D15,Urology,Surgical,3,True,2003,Dr. Sofia Nguyen,55,39,70.91,83.78,3,0,0,0.0,12.54,0,0.0,3,3.73,67.68,5,0.6,1,2,3,2,0.03,0.03,18,3.0,10431.64,3477.21,138823.74,59.8,Bi-warehouse,2021-06-23
DA00262032,2023-07-03,2023,7,3,Monday,False,H010,Evercare medical center,D09,Nephrology,Non-surgical,2,False,2011,Dr. Aisha Nguyen,23,15,65.22,84.56,1,1,1,100.0,8.84,0,0.0,3,4.18,72.0,2,5.79,12,5,13,5,0.8,0.6,69,3.3,0.0,0.0,193800.95,0.0,Analytics-etl,2023-07-06
DA00245966,2024-07-05,2024,7,3,Friday,False,H009,Pinecrest general hospital,D15,Urology,Surgical,2,False,2010,Dr. Grace Park,37,24,64.86,82.54,1,2,1,100.0,13.48,1,100.0,7,6.06,67.68,4,1.65,3,5,5,4,0.12,0.1,68,1.0,9877.82,9877.82,446723.91,0.0,Analytics-etl,2024-07-08
DA00268890,2022-04-13,2022,4,2,Wednesday,False,H010,Evercare medical center,D13,Icu,Critical,1,True,2011,Dr. Noah Chen,23,17,73.91,87.33,1,1,0,0.0,12.14,0,0.0,3,4.16,48.7,3,5.35,5,4,6,3,0.29,0.17,58,3.3,5710.42,5710.42,100184.09,54.6,Manual aggregation,2022-04-15
DA00159267,2022-02-09,2022,2,1,Wednesday,False,H006,Green valley hospital,D13,Icu,Critical,1,True,2008,Dr. Ravi Petrov,35,25,71.43,85.02,2,1,1,50.0,10.96,0,0.0,5,4.96,103.52,4,4.84,9,4,11,4,0.36,0.1,22,3.3,12685.94,6342.97,597341.98,23.8,Analytics-etl,2022-02-13
DA00252343,2021-12-21,2021,12,4,Tuesday,False,H010,Evercare medical center,D04,Oncology,Non-surgical,7,True,2018,Dr. Chloe Costa,45,33,73.33,84.63,0,2,0,0.0,8.28,0,0.0,5,5.1,67.68,1,4.41,5,3,3,2,0.15,0.1,47,3.3,13396.73,8362.74,470726.77,67.9,Bi-warehouse,2021-12-25
DA00205592,2023-12-16,2023,12,4,Saturday,True,H008,Horizon care hospital,D08,Obstetrics & gynecology,Surgical,7,False,2012,Dr. Grace Silva,56,35,62.5,83.11,1,2,1,100.0,9.15,0,0.0,4,3.5,96.0,2,3.5,4,5,6,5,0.11,0.16,41,2.0,5791.77,5791.77,249098.72,0.0,Analytics-etl,2023-12-20
DA00171024,2024-04-20,2024,4,2,Saturday,True,H007,Unity regional medical center,D04,Oncology,Non-surgical,8,False,2012,Dr. Omar Ali,32,23,71.88,84.04,2,1,2,100.0,9.66,0,0.0,5,5.74,95.24,5,2.39,11,2,10,3,0.48,0.47,13,3.3,10184.82,5092.41,461308.23,0.0,Analytics-etl,2024-04-24
DA00047895,2022-02-23,2022,2,1,Wednesday,False,H002,Lakeview medical center,D12,Psychiatry,Non-surgical,6,False,1998,Dr. Grace Khan,24,18,75.0,81.7,1,0,0,0.0,10.33,0,0.0,11,4.07,288.19,2,1.79,9,2,9,2,0.5,0.38,63,3.3,10177.78,10177.78,332965.96,43.2,Bi-warehouse,2022-02-26
DA00129430,2025-05-29,2025,5,2,Thursday,False,H005,Metro city hospital,D11,Gastroenterology,Non-surgical,7,False,2002,Dr. Ravi Kowalski,39,22,56.41,79.39,2,0,0,0.0,10.45,0,0.0,3,3.52,67.03,4,5.09,6,3,5,2,0.27,0.6,30,3.0,5696.15,2848.08,561524.81,55.3,Analytics-etl,2025-05-30
DA00186312,2021-03-01,2021,3,1,Monday,False,H007,Unity regional medical center,D13,Icu,Critical,8,True,1998,Dr. Yusuf Kumar,25,17,68.0,70.71,1,3,0,0.0,13.05,0,0.0,2,2.59,46.49,7,3.48,13,6,12,5,0.76,0.17,18,2.0,3771.1,3771.1,107479.77,57.9,Analytics-etl,2021-03-03
DA00203468,2023-02-21,2023,2,1,Tuesday,False,H008,Horizon care hospital,D07,Emergency,Critical,3,True,2008,Dr. Carlos Rossi,26,18,69.23,87.22,1,1,1,100.0,13.81,0,0.0,4,4.38,96.0,2,2.65,2,4,3,4,0.11,0.04,78,2.0,3931.91,3931.91,361247.56,0.0,Analytics-etl,2023-02-22
DA00194922,2024-09-27,2024,9,3,Friday,False,H008,Horizon care hospital,D02,Orthopedics,Surgical,3,False,2016,Dr. Nadia Kowalski,40,25,62.5,71.84,2,2,2,100.0,13.58,0,0.0,9,5.92,73.71,5,3.94,8,2,7,2,0.32,0.37,69,5.0,34284.23,17142.11,322939.4,0.0,Analytics-etl,2024-10-01
DA00060296,2021-02-07,2021,2,1,Sunday,True,H003,Riverside community hospital,D04,Oncology,Non-surgical,3,False,2003,Dr. Ivan Smith,42,31,73.81,78.72,1,0,0,0.0,8.35,0,0.0,3,4.59,66.88,3,2.45,10,4,10,4,0.32,0.08,45,10.0,4690.32,4690.32,235106.6,66.3,Analytics-etl,2021-02-08
DA00268353,2025-10-23,2025,10,4,Thursday,False,H010,Evercare medical center,D12,Psychiatry,Non-surgical,5,False,2008,Dr. Nadia Kowalski,37,26,70.27,72.45,1,2,1,100.0,12.04,0,0.0,2,3.99,44.88,3,2.69,11,4,13,3,0.42,0.25,61,3.0,2323.92,2323.92,510246.63,0.0,Analytics-etl,2025-10-26
DA00189181,2024-01-08,2024,1,1,Monday,False,H007,Unity regional medical center,D14,General medicine,Non-surgical,1,True,2005,Dr. Aisha Garcia,53,33,62.26,77.34,1,0,1,100.0,7.98,0,0.0,8,5.91,22.17,3,1.52,5,2,7,2,0.15,0.27,94,1.0,11316.28,11316.28,422000.0,0.0,Analytics-etl,2024-01-12
DA00259812,2022-06-04,2022,6,2,Saturday,True,H010,Evercare medical center,D08,Obstetrics & gynecology,Surgical,5,True,2017,Dr. Omar Johnson,37,23,62.16,78.73,2,0,1,50.0,12.68,0,0.0,4,5.17,77.53,4,2.56,3,5,3,4,0.13,0.2,45,3.5,11873.68,5936.84,308659.84,23.0,Bi-warehouse,2022-06-07
DA00275286,2023-07-14,2023,7,3,Friday,False,H006,Green valley hospital,D13,Icu,Critical,1,True,2008,Dr. Ravi Petrov,35,25,71.43,85.02,2,3,1,50.0,10.96,0,0.0,3,4.96,74.74,4,4.32,13,3,11,4,0.52,0.06,27,3.0,13891.24,6945.62,597341.98,20.1,Bi-warehouse,2023-07-18
DA00005221,2025-04-18,2025,4,2,Friday,False,H001,St. mary general hospital,D03,Neurology,Non-surgical,7,False,2005,Dr. Liam Chen,43,32,74.42,77.97,1,2,0,0.0,13.0,0,0.0,0,3.61,0.67,1,1.94,6,1,5,2,0.19,0.15,92,1.0,582.64,582.64,201499.69,53.2,Bi-warehouse,2025-04-21
DA00138605,2025-07-13,2025,7,3,Sunday,True,H006,Green valley hospital,D01,Cardiology,Non-surgical,6,True,2002,Dr. Priya Muller,35,21,60.0,81.24,1,2,1,100.0,13.09,0,0.0,4,5.75,30.6,7,4.61,9,4,8,5,0.43,0.11,64,3.3,5236.02,5236.02,141976.87,0.0,Analytics-etl,2025-07-15
DA00138572,2025-06-10,2025,6,2,Tuesday,False,H006,Green valley hospital,D01,Cardiology,Non-surgical,6,True,2002,Dr. Priya Muller,35,26,74.29,81.24,2,1,2,100.0,13.09,0,0.0,5,5.75,104.59,4,3.63,6,6,8,5,0.23,0.63,69,7.0,19444.94,9722.47,141976.87,0.0,Analytics-etl,2025-06-12
DA00099883,2024-07-02,2024,7,3,Tuesday,False,H004,Sunrise health institute,D10,Pulmonology,Non-surgical,5,True,2017,Dr. Daniel Silva,23,17,73.91,75.04,3,1,2,66.67,8.15,1,33.33,3,2.52,54.62,4,3.12,10,2,10,1,0.59,0.35,22,2.0,18485.72,6161.91,587701.91,8.0,Manual aggregation,2024-07-03
DA00146588,2022-05-23,2022,5,2,Monday,False,H006,Green valley hospital,D06,General surgery,Surgical,3,False,2010,Dr. Priya Nguyen,53,40,75.47,71.11,1,0,1,100.0,8.38,0,0.0,2,3.37,48.0,1,3.24,5,3,7,3,0.12,0.61,37,3.0,3424.34,3424.34,442167.12,0.0,Manual aggregation,2022-05-25
DA00125952,2025-11-19,2025,11,4,Wednesday,False,H005,Metro city hospital,D09,Nephrology,Non-surgical,7,False,2003,Dr. Ravi Johnson,20,14,70.0,81.61,1,1,1,100.0,11.48,0,0.0,6,4.44,89.52,5,3.06,8,3,10,4,0.57,0.0,47,4.0,13163.06,13163.06,439914.77,0.0,Manual aggregation,2025-11-21
DA00024098,2021-12-26,2021,12,4,Sunday,True,H001,St. mary general hospital,D14,General medicine,Non-surgical,4,True,2008,Dr. Chloe Rossi,28,18,64.29,84.08,3,1,2,66.67,12.76,0,0.0,2,3.46,49.74,7,2.66,7,3,8,4,0.39,0.12,40,2.0,15958.6,5319.53,430025.2,7.9,Manual aggregation,2021-12-28
DA00128186,2022-01-01,2022,1,1,Saturday,True,H005,Metro city hospital,D11,Gastroenterology,Non-surgical,7,False,2002,Dr. Ravi Kowalski,39,27,69.23,79.39,2,2,1,50.0,10.45,0,0.0,8,3.52,118.92,4,4.26,3,3,5,2,0.11,0.4,33,4.5,19914.26,9957.13,561524.81,10.4,Analytics-etl,2022-01-02
DA00254925,2024-01-16,2024,1,1,Tuesday,False,H010,Evercare medical center,D05,Pediatrics,Non-surgical,4,False,2009,Dr. Elena Ahmed,26,19,73.08,70.28,0,0,0,0.0,6.4,0,0.0,5,2.79,33.55,3,0.93,2,1,4,1,0.11,0.31,47,3.3,13396.73,8362.74,84140.07,82.9,Analytics-etl,2024-01-20
DA00113165,2025-11-14,2025,11,4,Friday,False,H005,Metro city hospital,D02,Orthopedics,Surgical,6,False,2008,Dr. Omar Khan,55,39,70.91,70.91,1,2,1,100.0,6.6,1,100.0,2,6.07,48.0,3,4.85,7,4,9,4,0.18,0.44,55,5.0,3801.0,3801.0,116091.69,0.0,Analytics-etl,2025-11-16
DA00072878,2025-07-22,2025,7,3,Tuesday,False,H003,Riverside community hospital,D10,Pulmonology,Non-surgical,3,False,2014,Dr. Ivan Garcia,31,19,61.29,73.46,0,1,0,0.0,13.66,0,0.0,5,3.66,67.68,0,3.44,7,4,7,4,0.37,0.36,47,3.3,13396.73,8362.74,85913.36,70.1,Analytics-etl,2025-07-26
DA00048476,2023-09-27,2023,9,3,Wednesday,False,H002,Lakeview medical center,D12,Psychiatry,Non-surgical,6,False,1998,Dr. Grace Khan,24,17,70.83,81.7,2,1,1,50.0,10.33,0,0.0,4,4.07,24.82,2,3.82,10,1,9,2,0.59,0.21,70,4.0,1884.42,942.21,332965.96,26.2,Analytics-etl,2023-09-30
DA00049994,2022-11-23,2022,11,4,Wednesday,False,H002,Lakeview medical center,D13,Icu,Critical,7,True,2011,Dr. Aisha Muller,26,15,57.69,85.21,0,0,0,0.0,7.81,0,0.0,5,3.17,60.82,2,3.75,9,4,7,5,0.6,0.15,47,3.3,13396.73,8362.74,264016.89,65.8,Analytics-etl,2022-11-25
DA00206020,2025-02-16,2025,2,1,Sunday,True,H008,Horizon care hospital,D08,Obstetrics & gynecology,Surgical,7,False,2012,Dr. Grace Silva,56,43,76.79,83.11,2,0,1,50.0,9.15,0,0.0,3,3.5,65.28,2,3.88,6,5,6,5,0.14,0.44,72,3.0,10816.01,5408.0,249098.72,25.2,Analytics-etl,2025-02-20
DA00231065,2023-09-16,2023,9,3,Saturday,True,H009,Pinecrest general hospital,D07,Emergency,Critical,8,True,2018,Dr. Nadia Ahmed,23,11,47.83,85.76,1,5,1,100.0,11.47,0,0.0,2,4.22,34.21,10,5.84,5,3,8,3,0.45,0.54,80,3.3,1778.65,1778.65,98975.53,0.0,Analytics-etl,2023-09-19
DA00215526,2021-02-27,2021,2,1,Saturday,True,H008,Horizon care hospital,D14,General medicine,Non-surgical,6,False,2002,Dr. Liam Ahmed,52,38,73.08,80.17,2,1,0,0.0,9.82,0,0.0,5,6.36,128.69,3,3.42,8,3,8,2,0.21,0.32,37,5.0,19500.08,9750.04,136189.17,56.7,Bi-warehouse,2021-03-02
DA00076805,2021-04-23,2021,4,2,Friday,False,H003,Riverside community hospital,D13,Icu,Critical,2,True,2006,Dr. Ivan Smith,17,13,76.47,73.1,3,4,0,0.0,8.48,0,0.0,6,3.45,42.96,8,2.18,9,3,10,3,0.69,0.4,58,3.0,32753.72,10917.91,263632.86,64.5,Analytics-etl,2021-04-27
DA00175400,2021-04-14,2021,4,2,Wednesday,False,H007,Unity regional medical center,D07,Emergency,Critical,2,True,2009,Dr. Ivan Smith,35,26,74.29,79.5,2,1,0,0.0,13.87,0,0.0,4,2.84,63.15,5,0.6,9,4,11,5,0.35,0.01,32,4.0,11995.61,5997.8,509950.79,47.0,Analytics-etl,2021-04-18
DA00168694,2022-12-03,2022,12,4,Saturday,True,H007,Unity regional medical center,D03,Neurology,Non-surgical,8,True,2017,Dr. Wei Chen,40,27,67.5,85.48,3,0,2,66.67,13.44,0,0.0,3,6.26,35.91,3,3.45,1,4,3,5,0.04,0.36,38,4.0,8259.57,2753.19,184950.87,0.0,Manual aggregation,2022-12-06
DA00192698,2023-08-26,2023,8,3,Saturday,True,H008,Horizon care hospital,D01,Cardiology,Non-surgical,6,False,1999,Dr. Nadia Khan,23,16,69.57,82.61,2,0,2,100.0,11.37,0,0.0,6,5.43,106.04,3,4.01,9,2,12,3,0.56,0.86,16,3.0,14981.01,7490.5,455145.18,0.0,Analytics-etl,2023-08-27
DA00227004,2022-08-03,2022,8,3,Wednesday,False,H009,Pinecrest general hospital,D05,Pediatrics,Non-surgical,4,False,2007,Dr. Aisha Ahmed,55,33,60.0,82.19,1,3,1,100.0,6.83,0,0.0,8,5.99,192.0,2,6.51,6,4,8,4,0.18,2.11,6,5.0,7324.5,7324.5,213095.51,0.0,Analytics-etl,2022-08-04
DA00101320,2023-06-09,2023,6,2,Friday,False,H004,Sunrise health institute,D11,Gastroenterology,Non-surgical,4,True,2003,Dr. Chloe Nguyen,32,21,65.62,87.55,1,2,1,100.0,6.68,0,0.0,5,5.05,1.77,1,4.31,9,5,9,4,0.43,0.19,75,3.0,9081.49,9081.49,577065.58,0.0,Analytics-etl,2023-06-12
DA00062801,2022-12-18,2022,12,4,Sunday,True,H003,Riverside community hospital,D05,Pediatrics,Non-surgical,1,True,2005,Dr. Fatima Park,25,17,68.0,87.44,1,0,1,100.0,9.5,1,100.0,1,5.91,24.0,1,4.11,3,2,6,1,0.18,0.31,7,5.0,1016.3,1016.3,473189.47,0.0,Bi-warehouse,2022-12-22
DA00245277,2022-08-16,2022,8,3,Tuesday,False,H009,Pinecrest general hospital,D15,Urology,Surgical,2,False,2010,Dr. Grace Park,37,26,70.27,82.54,0,2,0,0.0,13.48,0,0.0,5,6.06,41.48,2,3.55,4,5,5,4,0.15,0.32,47,3.3,13396.73,8362.74,446723.91,72.8,Manual aggregation,2022-08-18
DA00025888,2021-11-20,2021,11,4,Saturday,True,H001,St. mary general hospital,D15,Urology,Surgical,8,False,2002,Dr. Wei Rossi,56,39,69.64,81.42,2,0,1,50.0,7.01,0,0.0,2,5.7,67.67,5,5.01,9,4,10,4,0.23,0.28,65,2.5,6906.6,3453.3,204273.02,12.0,Analytics-etl,2021-11-21
DA00086715,2023-06-12,2023,6,2,Monday,False,H004,Sunrise health institute,D03,Neurology,Non-surgical,8,True,2005,Dr. Yusuf Chen,42,30,71.43,70.32,1,1,1,100.0,11.51,0,0.0,4,2.65,96.0,3,3.65,5,4,7,5,0.17,0.47,18,4.0,4262.82,4262.82,193072.22,0.0,Analytics-etl,2023-06-14
DA00234669,2023-07-30,2023,7,3,Sunday,True,H009,Pinecrest general hospital,D09,Nephrology,Non-surgical,5,True,2017,Dr. Grace Nguyen,44,23,52.27,83.03,0,2,0,0.0,6.81,0,0.0,5,4.84,94.3,6,2.21,4,1,7,1,0.17,0.08,47,3.3,13396.73,8362.74,232746.79,62.1,Analytics-etl,2023-08-01
DA00029381,2021-06-14,2021,6,2,Monday,False,H002,Lakeview medical center,D02,Orthopedics,Surgical,3,True,1999,Dr. Mei Ali,28,20,71.43,74.15,0,0,0,0.0,7.07,0,0.0,5,3.1,179.47,1,1.53,14,3,12,3,0.7,0.33,47,3.3,13396.73,8362.74,121863.67,84.9,Analytics-etl,2021-06-18
DA00013690,2023-06-27,2023,6,2,Tuesday,False,H001,St. mary general hospital,D08,Obstetrics & gynecology,Surgical,8,False,2008,Dr. Mei Silva,32,21,65.62,77.26,1,2,0,0.0,6.39,0,0.0,6,6.28,144.0,4,2.76,8,3,10,3,0.38,0.81,20,3.3,6021.9,6021.9,265862.06,73.7,Analytics-etl,2023-06-30
DA00268183,2025-05-06,2025,5,2,Tuesday,False,H010,Evercare medical center,D12,Psychiatry,Non-surgical,5,False,2008,Dr. Nadia Kowalski,37,24,64.86,72.45,1,0,1,100.0,12.04,0,0.0,5,3.99,120.0,1,1.94,15,4,13,3,0.62,0.15,64,2.0,6102.71,6102.71,510246.63,0.0,Manual aggregation,2025-05-10
DA00237721,2021-12-07,2021,12,4,Tuesday,False,H009,Pinecrest general hospital,D11,Gastroenterology,Non-surgical,8,True,2002,Dr. Aisha Ahmed,39,28,71.79,71.63,1,0,0,0.0,8.97,0,0.0,2,4.56,48.0,1,4.37,8,1,7,2,0.29,0.26,199,3.0,3030.28,3030.28,627702.22,63.7,Analytics-etl,2021-12-11
DA00081859,2025-02-23,2025,2,1,Sunday,True,H003,Riverside community hospital,D15,Urology,Surgical,6,True,1999,Dr. Elena Brown,45,34,75.56,70.62,2,0,1,50.0,13.33,0,0.0,7,4.57,135.79,3,5.19,2,2,4,3,0.06,0.67,31,4.0,26155.96,13077.98,271037.84,27.3,Bi-warehouse,2025-02-26
DA00257292,2025-07-10,2025,7,3,Thursday,False,H010,Evercare medical center,D06,General surgery,Surgical,7,True,2001,Dr. Yusuf Ahmed,30,19,63.33,73.58,0,2,0,0.0,9.08,0,0.0,5,2.71,59.22,4,3.36,11,3,9,4,0.58,0.17,47,3.3,13396.73,8362.74,216576.72,79.8,Analytics-etl,2025-07-11
DA00133978,2022-11-11,2022,11,4,Friday,False,H005,Metro city hospital,D14,General medicine,Non-surgical,7,True,2001,Dr. Omar Kowalski,51,36,70.59,71.93,2,0,0,0.0,9.18,0,0.0,1,5.75,14.29,2,2.58,15,2,13,2,0.42,0.48,47,3.0,5722.5,2861.25,258678.24,48.2,Bi-warehouse,2022-11-15
DA00174588,2024-01-23,2024,1,1,Tuesday,False,H007,Unity regional medical center,D06,General surgery,Surgical,1,True,2016,Dr. Priya Kowalski,55,45,81.82,87.71,0,1,0,0.0,8.48,0,0.0,5,5.87,67.68,0,2.39,4,3,4,4,0.09,0.15,47,3.3,13396.73,8362.74,212429.8,73.2,Manual aggregation,2024-01-25
