hospital_id,hospital_name,date,year,quarter,month,month_name,day_of_week,department_id,department_name,department_type,total_beds,admissions_count,discharges_count,estimated_census,bed_occupancy_rate_pct,readmission_count,readmission_rate_pct,avg_length_of_stay_days,total_bill_amount,avg_bill_amount,diagnostic_test_count,doctor_headcount,nurse_headcount,staff_to_patient_ratio,department_efficiency_score
1,HMIS Hospital,2023-04-02,2023,2,4,April,Sunday,1,Emergency,Clinical,75,6,3,21,28.0,1,16.67,3.0,126643.0,21107.17,0,13,6,0.905,60.2
1,HMIS Hospital,2023-04-03,2023,2,4,April,Monday,1,Emergency,Clinical,75,4,7,18,24.0,0,0.0,5.0,61204.0,15301.0,0,13,6,1.056,59.6
1,HMIS Hospital,2023-04-04,2023,2,4,April,Tuesday,1,Emergency,Clinical,75,2,2,18,24.0,0,0.0,1.5,56277.0,28138.5,0,13,6,1.056,66.6
1,HMIS Hospital,2023-04-05,2023,2,4,April,Wednesday,1,Emergency,Clinical,75,4,8,14,18.67,0,0.0,4.625,153497.0,38374.25,0,13,6,1.357,58.22
1,HMIS Hospital,2023-04-06,2023,2,4,April,Thursday,1,Emergency,Clinical,75,4,2,16,21.33,0,0.0,4.0,74938.0,18734.5,0,13,6,1.188,60.53
1,HMIS Hospital,2023-04-07,2023,2,4,April,Friday,1,Emergency,Clinical,75,2,2,16,21.33,0,0.0,6.0,14718.0,7359.0,0,13,6,1.188,56.53
1,HMIS Hospital,2023-04-08,2023,2,4,April,Saturday,1,Emergency,Clinical,75,2,1,17,22.67,0,0.0,3.0,95583.0,47791.5,0,13,6,1.118,63.07
1,HMIS Hospital,2023-04-09,2023,2,4,April,Sunday,1,Emergency,Clinical,75,6,2,21,28.0,1,16.67,6.5,289276.0,48212.67,0,13,6,0.905,53.2
1,HMIS Hospital,2023-04-10,2023,2,4,April,Monday,1,Emergency,Clinical,75,4,6,19,25.33,0,0.0,5.166666666666667,139834.0,34958.5,0,13,6,1.0,59.8
1,HMIS Hospital,2023-04-11,2023,2,4,April,Tuesday,1,Emergency,Clinical,75,4,0,23,30.67,0,0.0,,166609.0,41652.25,0,13,6,0.826,
1,HMIS Hospital,2023-04-12,2023,2,4,April,Wednesday,1,Emergency,Clinical,75,4,3,24,32.0,0,0.0,4.0,182270.0,45567.5,0,13,6,0.792,64.8
1,HMIS Hospital,2023-04-13,2023,2,4,April,Thursday,1,Emergency,Clinical,75,3,5,22,29.33,0,0.0,6.2,167995.0,55998.33,0,13,6,0.864,59.33
1,HMIS Hospital,2023-04-14,2023,2,4,April,Friday,1,Emergency,Clinical,75,0,4,18,24.0,0,,3.0,0.0,0.0,0,13,6,1.056,
1,HMIS Hospital,2023-04-15,2023,2,4,April,Saturday,1,Emergency,Clinical,75,6,6,18,24.0,1,16.67,7.5,147498.0,24583.0,0,13,6,1.056,49.6
1,HMIS Hospital,2023-04-16,2023,2,4,April,Sunday,1,Emergency,Clinical,75,3,2,19,25.33,0,0.0,6.5,74509.0,24836.33,0,13,6,1.0,57.13
1,HMIS Hospital,2023-04-17,2023,2,4,April,Monday,1,Emergency,Clinical,75,3,4,18,24.0,0,0.0,6.25,130504.0,43501.33,0,13,6,1.056,57.1
1,HMIS Hospital,2023-04-18,2023,2,4,April,Tuesday,1,Emergency,Clinical,75,4,6,16,21.33,0,0.0,3.3333333333333335,108967.0,27241.75,0,13,6,1.188,61.87
1,HMIS Hospital,2023-04-19,2023,2,4,April,Wednesday,1,Emergency,Clinical,75,6,4,18,24.0,0,0.0,7.5,216832.0,36138.67,0,13,6,1.056,54.6
1,HMIS Hospital,2023-04-20,2023,2,4,April,Thursday,1,Emergency,Clinical,75,2,2,18,24.0,0,0.0,5.0,74062.0,37031.0,0,13,6,1.056,59.6
1,HMIS Hospital,2023-04-21,2023,2,4,April,Friday,1,Emergency,Clinical,75,4,3,19,25.33,0,0.0,4.333333333333333,104983.0,26245.75,0,13,6,1.0,61.47
1,HMIS Hospital,2023-04-22,2023,2,4,April,Saturday,1,Emergency,Clinical,75,2,6,15,20.0,0,0.0,4.166666666666667,61930.0,30965.0,0,13,6,1.267,59.67
1,HMIS Hospital,2023-04-23,2023,2,4,April,Sunday,1,Emergency,Clinical,75,6,6,15,20.0,0,0.0,4.666666666666667,135397.0,22566.17,0,13,6,1.267,58.67
1,HMIS Hospital,2023-04-24,2023,2,4,April,Monday,1,Emergency,Clinical,75,1,3,13,17.33,0,0.0,4.666666666666667,5326.0,5326.0,0,13,6,1.462,57.6
1,HMIS Hospital,2023-04-25,2023,2,4,April,Tuesday,1,Emergency,Clinical,75,2,1,14,18.67,0,0.0,5.0,41345.0,20672.5,0,13,6,1.357,57.47
1,HMIS Hospital,2023-04-26,2023,2,4,April,Wednesday,1,Emergency,Clinical,75,3,1,16,21.33,0,0.0,8.0,160697.0,53565.67,0,13,6,1.188,52.53
1,HMIS Hospital,2023-04-27,2023,2,4,April,Thursday,1,Emergency,Clinical,75,4,0,20,26.67,0,0.0,,126127.0,31531.75,0,13,6,0.95,
1,HMIS Hospital,2023-04-28,2023,2,4,April,Friday,1,Emergency,Clinical,75,6,7,19,25.33,0,0.0,3.857142857142857,277394.0,46232.33,0,13,6,1.0,62.42
1,HMIS Hospital,2023-04-29,2023,2,4,April,Saturday,1,Emergency,Clinical,75,3,6,16,21.33,0,0.0,5.166666666666667,117966.0,39322.0,0,13,6,1.188,58.2
1,HMIS Hospital,2023-04-30,2023,2,4,April,Sunday,1,Emergency,Clinical,75,0,2,14,18.67,0,,5.0,0.0,0.0,0,13,6,1.357,
1,HMIS Hospital,2023-05-01,2023,2,5,May,Monday,1,Emergency,Clinical,75,3,6,11,14.67,0,0.0,5.0,87079.0,29026.33,0,13,6,1.727,55.87
1,HMIS Hospital,2023-05-02,2023,2,5,May,Tuesday,1,Emergency,Clinical,75,2,2,11,14.67,1,50.0,5.0,91359.0,45679.5,0,13,6,1.727,40.87
1,HMIS Hospital,2023-05-03,2023,2,5,May,Wednesday,1,Emergency,Clinical,75,7,3,15,20.0,0,0.0,3.6666666666666665,274183.0,39169.0,0,13,6,1.267,60.67
1,HMIS Hospital,2023-05-04,2023,2,5,May,Thursday,1,Emergency,Clinical,75,6,4,17,22.67,0,0.0,5.0,186181.0,31030.17,0,13,6,1.118,59.07
1,HMIS Hospital,2023-05-05,2023,2,5,May,Friday,1,Emergency,Clinical,75,4,5,16,21.33,0,0.0,4.2,138663.0,34665.75,0,13,6,1.188,60.13
1,HMIS Hospital,2023-05-06,2023,2,5,May,Saturday,1,Emergency,Clinical,75,2,4,14,18.67,0,0.0,1.75,97487.0,48743.5,0,13,6,1.357,63.97
1,HMIS Hospital,2023-05-07,2023,2,5,May,Sunday,1,Emergency,Clinical,75,3,2,15,20.0,0,0.0,4.5,120684.0,40228.0,0,13,6,1.267,59.0
1,HMIS Hospital,2023-05-08,2023,2,5,May,Monday,1,Emergency,Clinical,75,4,3,16,21.33,0,0.0,4.666666666666667,213317.0,53329.25,0,13,6,1.188,59.2
1,HMIS Hospital,2023-05-09,2023,2,5,May,Tuesday,1,Emergency,Clinical,75,6,1,21,28.0,0,0.0,2.0,226333.0,37722.17,0,13,6,0.905,67.2
1,HMIS Hospital,2023-05-10,2023,2,5,May,Wednesday,1,Emergency,Clinical,75,7,2,26,34.67,0,0.0,6.5,262165.0,37452.14,0,13,6,0.731,60.87
1,HMIS Hospital,2023-05-11,2023,2,5,May,Thursday,1,Emergency,Clinical,75,4,6,24,32.0,0,0.0,4.833333333333333,152736.0,38184.0,0,13,6,0.792,63.13
1,HMIS Hospital,2023-05-12,2023,2,5,May,Friday,1,Emergency,Clinical,75,7,6,25,33.33,0,0.0,3.6666666666666665,111129.0,15875.57,0,13,6,0.76,66.0
1,HMIS Hospital,2023-05-13,2023,2,5,May,Saturday,1,Emergency,Clinical,75,0,6,19,25.33,0,,3.3333333333333335,0.0,0.0,0,13,6,1.0,
1,HMIS Hospital,2023-05-14,2023,2,5,May,Sunday,1,Emergency,Clinical,75,3,4,18,24.0,0,0.0,6.0,138374.0,46124.67,0,13,6,1.056,57.6
1,HMIS Hospital,2023-05-15,2023,2,5,May,Monday,1,Emergency,Clinical,75,4,3,19,25.33,0,0.0,6.333333333333333,176607.0,44151.75,0,13,6,1.0,57.47
1,HMIS Hospital,2023-05-16,2023,2,5,May,Tuesday,1,Emergency,Clinical,75,2,4,17,22.67,0,0.0,6.0,112642.0,56321.0,0,13,6,1.118,57.07
1,HMIS Hospital,2023-05-17,2023,2,5,May,Wednesday,1,Emergency,Clinical,75,10,3,24,32.0,0,0.0,4.333333333333333,313927.0,31392.7,0,13,6,0.792,64.13
1,HMIS Hospital,2023-05-18,2023,2,5,May,Thursday,1,Emergency,Clinical,75,2,6,20,26.67,0,0.0,4.666666666666667,51339.0,25669.5,0,13,6,0.95,61.33
1,HMIS Hospital,2023-05-19,2023,2,5,May,Friday,1,Emergency,Clinical,75,2,6,16,21.33,0,0.0,5.666666666666667,152406.0,76203.0,0,13,6,1.188,57.2
1,HMIS Hospital,2023-05-20,2023,2,5,May,Saturday,1,Emergency,Clinical,75,6,3,19,25.33,0,0.0,2.6666666666666665,260650.0,43441.67,0,13,6,1.0,64.8
1,HMIS Hospital,2023-05-21,2023,2,5,May,Sunday,1,Emergency,Clinical,75,2,4,17,22.67,0,0.0,4.25,44963.0,22481.5,0,13,6,1.118,60.57
1,HMIS Hospital,2023-05-22,2023,2,5,May,Monday,1,Emergency,Clinical,75,3,5,15,20.0,0,0.0,5.0,79576.0,26525.33,0,13,6,1.267,58.0
1,HMIS Hospital,2023-05-23,2023,2,5,May,Tuesday,1,Emergency,Clinical,75,3,1,17,22.67,0,0.0,7.0,76512.0,25504.0,0,13,6,1.118,55.07
1,HMIS Hospital,2023-05-24,2023,2,5,May,Wednesday,1,Emergency,Clinical,75,1,3,15,20.0,0,0.0,4.333333333333333,20270.0,20270.0,0,13,6,1.267,59.33
1,HMIS Hospital,2023-05-25,2023,2,5,May,Thursday,1,Emergency,Clinical,75,11,3,23,30.67,0,0.0,3.6666666666666665,425887.0,38717.0,0,13,6,0.826,64.93
1,HMIS Hospital,2023-05-26,2023,2,5,May,Friday,1,Emergency,Clinical,75,4,1,26,34.67,0,0.0,9.0,189643.0,47410.75,0,13,6,0.731,55.87
1,HMIS Hospital,2023-05-27,2023,2,5,May,Saturday,1,Emergency,Clinical,75,3,6,23,30.67,0,0.0,5.0,136758.0,45586.0,0,13,6,0.826,62.27
1,HMIS Hospital,2023-05-28,2023,2,5,May,Sunday,1,Emergency,Clinical,75,3,5,21,28.0,0,0.0,4.6,157129.0,52376.33,0,13,6,0.905,62.0
1,HMIS Hospital,2023-05-29,2023,2,5,May,Monday,1,Emergency,Clinical,75,6,1,26,34.67,0,0.0,9.0,192053.0,32008.83,0,13,6,0.731,55.87
1,HMIS Hospital,2023-05-30,2023,2,5,May,Tuesday,1,Emergency,Clinical,75,6,9,23,30.67,0,0.0,5.777777777777778,322587.0,53764.5,0,13,6,0.826,60.71
1,HMIS Hospital,2023-05-31,2023,2,5,May,Wednesday,1,Emergency,Clinical,75,3,5,21,28.0,0,0.0,4.4,110127.0,36709.0,0,13,6,0.905,62.4
1,HMIS Hospital,2023-06-01,2023,2,6,June,Thursday,1,Emergency,Clinical,75,3,5,19,25.33,0,0.0,4.2,143170.0,47723.33,0,13,6,1.0,61.73
1,HMIS Hospital,2023-06-02,2023,2,6,June,Friday,1,Emergency,Clinical,75,0,7,12,16.0,0,,3.2857142857142856,0.0,0.0,0,13,6,1.583,
1,HMIS Hospital,2023-06-03,2023,2,6,June,Saturday,1,Emergency,Clinical,75,2,4,10,13.33,0,0.0,7.5,78754.0,39377.0,0,13,6,1.9,50.33
1,HMIS Hospital,2023-06-04,2023,2,6,June,Sunday,1,Emergency,Clinical,75,7,3,14,18.67,0,0.0,7.333333333333333,154328.0,22046.86,0,13,6,1.357,52.8
1,HMIS Hospital,2023-06-05,2023,2,6,June,Monday,1,Emergency,Clinical,75,6,0,20,26.67,1,16.67,,285067.0,47511.17,0,13,6,0.95,
1,HMIS Hospital,2023-06-06,2023,2,6,June,Tuesday,1,Emergency,Clinical,75,5,5,20,26.67,0,0.0,2.6,210562.0,42112.4,0,13,6,0.95,65.47
1,HMIS Hospital,2023-06-07,2023,2,6,June,Wednesday,1,Emergency,Clinical,75,9,4,25,33.33,0,0.0,4.0,301119.0,33457.67,0,13,6,0.76,65.33
1,HMIS Hospital,2023-06-08,2023,2,6,June,Thursday,1,Emergency,Clinical,75,4,2,27,36.0,0,0.0,5.5,125520.0,31380.0,0,13,6,0.704,63.4
1,HMIS Hospital,2023-06-09,2023,2,6,June,Friday,1,Emergency,Clinical,75,6,3,30,40.0,0,0.0,5.333333333333333,267914.0,44652.33,0,13,6,0.633,65.33
1,HMIS Hospital,2023-06-10,2023,2,6,June,Saturday,1,Emergency,Clinical,75,5,6,29,38.67,0,0.0,5.0,161554.0,32310.8,0,13,6,0.655,65.47
1,HMIS Hospital,2023-06-11,2023,2,6,June,Sunday,1,Emergency,Clinical,75,1,3,27,36.0,0,0.0,4.0,35866.0,35866.0,0,13,6,0.704,66.4
1,HMIS Hospital,2023-06-12,2023,2,6,June,Monday,1,Emergency,Clinical,75,1,6,22,29.33,0,0.0,3.8333333333333335,39923.0,39923.0,0,13,6,0.864,64.07
1,HMIS Hospital,2023-06-13,2023,2,6,June,Tuesday,1,Emergency,Clinical,75,6,5,23,30.67,1,16.67,5.6,203588.0,33931.33,0,13,6,0.826,56.07
1,HMIS Hospital,2023-06-14,2023,2,6,June,Wednesday,1,Emergency,Clinical,75,3,7,19,25.33,0,0.0,7.571428571428571,187960.0,62653.33,0,13,6,1.0,54.99
1,HMIS Hospital,2023-06-15,2023,2,6,June,Thursday,1,Emergency,Clinical,75,5,3,21,28.0,1,20.0,2.6666666666666665,184438.0,36887.6,0,13,6,0.905,59.87
1,HMIS Hospital,2023-06-16,2023,2,6,June,Friday,1,Emergency,Clinical,75,6,7,20,26.67,0,0.0,5.285714285714286,159940.0,26656.67,0,13,6,0.95,60.1
1,HMIS Hospital,2023-06-17,2023,2,6,June,Saturday,1,Emergency,Clinical,75,7,3,24,32.0,0,0.0,5.666666666666667,294826.0,42118.0,0,13,6,0.792,61.47
1,HMIS Hospital,2023-06-18,2023,2,6,June,Sunday,1,Emergency,Clinical,75,7,7,24,32.0,1,14.29,4.0,286544.0,40934.86,0,13,6,0.792,60.51
1,HMIS Hospital,2023-06-19,2023,2,6,June,Monday,1,Emergency,Clinical,75,8,7,25,33.33,0,0.0,3.7142857142857144,215326.0,26915.75,0,13,6,0.76,65.9
1,HMIS Hospital,2023-06-20,2023,2,6,June,Tuesday,1,Emergency,Clinical,75,4,5,24,32.0,0,0.0,2.8,111830.0,27957.5,0,13,6,0.792,67.2
1,HMIS Hospital,2023-06-21,2023,2,6,June,Wednesday,1,Emergency,Clinical,75,8,5,27,36.0,0,0.0,5.6,322728.0,40341.0,0,13,6,0.704,63.2
1,HMIS Hospital,2023-06-22,2023,2,6,June,Thursday,1,Emergency,Clinical,75,4,4,27,36.0,0,0.0,1.75,115069.0,28767.25,0,13,6,0.704,70.9
1,HMIS Hospital,2023-06-23,2023,2,6,June,Friday,1,Emergency,Clinical,75,6,5,28,37.33,0,0.0,4.8,144182.0,24030.33,0,13,6,0.679,65.33
1,HMIS Hospital,2023-06-24,2023,2,6,June,Saturday,1,Emergency,Clinical,75,4,6,26,34.67,0,0.0,3.5,143262.0,35815.5,0,13,6,0.731,66.87
1,HMIS Hospital,2023-06-25,2023,2,6,June,Sunday,1,Emergency,Clinical,75,3,9,20,26.67,1,33.33,5.444444444444445,100318.0,33439.33,0,13,6,0.95,49.78
1,HMIS Hospital,2023-06-26,2023,2,6,June,Monday,1,Emergency,Clinical,75,3,7,16,21.33,0,0.0,4.714285714285714,112607.0,37535.67,0,13,6,1.188,59.1
1,HMIS Hospital,2023-06-27,2023,2,6,June,Tuesday,1,Emergency,Clinical,75,5,4,17,22.67,0,0.0,6.25,172728.0,34545.6,0,13,6,1.118,56.57
1,HMIS Hospital,2023-06-28,2023,2,6,June,Wednesday,1,Emergency,Clinical,75,2,4,15,20.0,0,0.0,5.0,43051.0,21525.5,0,13,6,1.267,58.0
1,HMIS Hospital,2023-06-29,2023,2,6,June,Thursday,1,Emergency,Clinical,75,3,1,17,22.67,0,0.0,2.0,141315.0,47105.0,0,13,6,1.118,65.07
1,HMIS Hospital,2023-06-30,2023,2,6,June,Friday,1,Emergency,Clinical,75,3,5,15,20.0,1,33.33,6.4,137705.0,45901.67,0,13,6,1.267,45.2
1,HMIS Hospital,2023-07-01,2023,3,7,July,Saturday,1,Emergency,Clinical,75,4,2,17,22.67,0,0.0,2.5,114479.0,28619.75,0,13,6,1.118,64.07
1,HMIS Hospital,2023-07-02,2023,3,7,July,Sunday,1,Emergency,Clinical,75,0,3,14,18.67,0,,5.0,0.0,0.0,0,13,6,1.357,
1,HMIS Hospital,2023-07-03,2023,3,7,July,Monday,1,Emergency,Clinical,75,5,3,16,21.33,1,20.0,4.666666666666667,158516.0,31703.2,0,13,6,1.188,53.2
1,HMIS Hospital,2023-07-04,2023,3,7,July,Tuesday,1,Emergency,Clinical,75,8,3,21,28.0,0,0.0,4.666666666666667,271958.0,33994.75,0,13,6,0.905,61.87
1,HMIS Hospital,2023-07-05,2023,3,7,July,Wednesday,1,Emergency,Clinical,75,5,2,24,32.0,0,0.0,5.0,185100.0,37020.0,0,13,6,0.792,62.8
1,HMIS Hospital,2023-07-06,2023,3,7,July,Thursday,1,Emergency,Clinical,75,2,7,19,25.33,0,0.0,4.285714285714286,88726.0,44363.0,0,13,6,1.0,61.56
1,HMIS Hospital,2023-07-07,2023,3,7,July,Friday,1,Emergency,Clinical,75,5,1,23,30.67,0,0.0,10.0,132795.0,26559.0,0,13,6,0.826,52.27
1,HMIS Hospital,2023-07-08,2023,3,7,July,Saturday,1,Emergency,Clinical,75,3,4,22,29.33,0,0.0,3.0,107108.0,35702.67,0,13,6,0.864,65.73
1,HMIS Hospital,2023-07-09,2023,3,7,July,Sunday,1,Emergency,Clinical,75,2,2,22,29.33,1,50.0,9.0,73505.0,36752.5,0,13,6,0.864,38.73
1,HMIS Hospital,2023-07-10,2023,3,7,July,Monday,1,Emergency,Clinical,75,4,6,20,26.67,0,0.0,3.8333333333333335,214880.0,53720.0,0,13,6,0.95,63.0
1,HMIS Hospital,2023-07-11,2023,3,7,July,Tuesday,1,Emergency,Clinical,75,4,3,21,28.0,1,25.0,4.666666666666667,130949.0,32737.25,0,13,6,0.905,54.37
1,HMIS Hospital,2023-07-12,2023,3,7,July,Wednesday,1,Emergency,Clinical,75,4,4,21,28.0,0,0.0,5.5,201935.0,50483.75,0,13,6,0.905,60.2
1,HMIS Hospital,2023-07-13,2023,3,7,July,Thursday,1,Emergency,Clinical,75,3,7,17,22.67,0,0.0,5.857142857142857,116850.0,38950.0,0,13,6,1.118,57.35
1,HMIS Hospital,2023-07-14,2023,3,7,July,Friday,1,Emergency,Clinical,75,3,6,14,18.67,0,0.0,6.833333333333333,104872.0,34957.33,0,13,6,1.357,53.8
1,HMIS Hospital,2023-07-15,2023,3,7,July,Saturday,1,Emergency,Clinical,75,4,5,13,17.33,0,0.0,5.6,115351.0,28837.75,0,13,6,1.462,55.73
1,HMIS Hospital,2023-07-16,2023,3,7,July,Sunday,1,Emergency,Clinical,75,3,4,12,16.0,0,0.0,3.0,78852.0,26284.0,0,13,6,1.583,60.4
1,HMIS Hospital,2023-07-17,2023,3,7,July,Monday,1,Emergency,Clinical,75,2,0,14,18.67,0,0.0,,44147.0,22073.5,0,13,6,1.357,
1,HMIS Hospital,2023-07-18,2023,3,7,July,Tuesday,1,Emergency,Clinical,75,0,3,11,14.67,0,,4.0,0.0,0.0,0,13,6,1.727,
1,HMIS Hospital,2023-07-19,2023,3,7,July,Wednesday,1,Emergency,Clinical,75,3,2,12,16.0,0,0.0,4.0,176006.0,58668.67,0,13,6,1.583,58.4
1,HMIS Hospital,2023-07-20,2023,3,7,July,Thursday,1,Emergency,Clinical,75,1,3,10,13.33,0,0.0,5.333333333333333,27886.0,27886.0,0,13,6,1.9,54.67
1,HMIS Hospital,2023-07-21,2023,3,7,July,Friday,1,Emergency,Clinical,75,3,1,12,16.0,0,0.0,8.0,99566.0,33188.67,0,13,6,1.583,50.4
1,HMIS Hospital,2023-07-22,2023,3,7,July,Saturday,1,Emergency,Clinical,75,5,1,16,21.33,0,0.0,10.0,118151.0,23630.2,0,13,6,1.188,48.53
1,HMIS Hospital,2023-07-23,2023,3,7,July,Sunday,1,Emergency,Clinical,75,4,3,17,22.67,0,0.0,7.0,106088.0,26522.0,0,13,6,1.118,55.07
1,HMIS Hospital,2023-07-24,2023,3,7,July,Monday,1,Emergency,Clinical,75,3,4,16,21.33,0,0.0,4.0,135566.0,45188.67,0,13,6,1.188,60.53
1,HMIS Hospital,2023-07-25,2023,3,7,July,Tuesday,1,Emergency,Clinical,75,7,5,18,24.0,0,0.0,2.4,239651.0,34235.86,0,13,6,1.056,64.8
1,HMIS Hospital,2023-07-26,2023,3,7,July,Wednesday,1,Emergency,Clinical,75,5,3,20,26.67,0,0.0,6.666666666666667,192676.0,38535.2,0,13,6,0.95,57.33
1,HMIS Hospital,2023-07-27,2023,3,7,July,Thursday,1,Emergency,Clinical,75,0,7,13,17.33,0,,3.5714285714285716,0.0,0.0,0,13,6,1.462,
1,HMIS Hospital,2023-07-28,2023,3,7,July,Friday,1,Emergency,Clinical,75,9,3,19,25.33,0,0.0,3.3333333333333335,310049.0,34449.89,0,13,6,1.0,63.47
1,HMIS Hospital,2023-07-29,2023,3,7,July,Saturday,1,Emergency,Clinical,75,2,2,19,25.33,1,50.0,6.5,85459.0,42729.5,0,13,6,1.0,42.13
1,HMIS Hospital,2023-07-30,2023,3,7,July,Sunday,1,Emergency,Clinical,75,4,5,18,24.0,0,0.0,1.8,132266.0,33066.5,0,13,6,1.056,66.0
1,HMIS Hospital,2023-07-31,2023,3,7,July,Monday,1,Emergency,Clinical,75,3,7,14,18.67,0,0.0,4.142857142857143,141904.0,47301.33,0,13,6,1.357,59.18
1,HMIS Hospital,2023-08-01,2023,3,8,August,Tuesday,1,Emergency,Clinical,75,3,3,14,18.67,0,0.0,5.0,84292.0,28097.33,0,13,6,1.357,57.47
1,HMIS Hospital,2023-08-02,2023,3,8,August,Wednesday,1,Emergency,Clinical,75,2,1,15,20.0,1,50.0,3.0,54755.0,27377.5,0,13,6,1.267,47.0
1,HMIS Hospital,2023-08-03,2023,3,8,August,Thursday,1,Emergency,Clinical,75,3,6,12,16.0,0,0.0,5.5,117022.0,39007.33,0,13,6,1.583,55.4
1,HMIS Hospital,2023-08-04,2023,3,8,August,Friday,1,Emergency,Clinical,75,4,4,12,16.0,0,0.0,5.75,188492.0,47123.0,0,13,6,1.583,54.9
1,HMIS Hospital,2023-08-05,2023,3,8,August,Saturday,1,Emergency,Clinical,75,7,2,17,22.67,1,14.29,5.5,253149.0,36164.14,0,13,6,1.118,53.78
1,HMIS Hospital,2023-08-06,2023,3,8,August,Sunday,1,Emergency,Clinical,75,4,3,18,24.0,0,0.0,1.6666666666666667,156866.0,39216.5,0,13,6,1.056,66.27
1,HMIS Hospital,2023-08-07,2023,3,8,August,Monday,1,Emergency,Clinical,75,6,4,20,26.67,0,0.0,4.5,122315.0,20385.83,0,13,6,0.95,61.67
1,HMIS Hospital,2023-08-08,2023,3,8,August,Tuesday,1,Emergency,Clinical,75,3,7,16,21.33,0,0.0,3.0,113619.0,37873.0,0,13,6,1.188,62.53
1,HMIS Hospital,2023-08-09,2023,3,8,August,Wednesday,1,Emergency,Clinical,75,6,4,18,24.0,0,0.0,5.25,182730.0,30455.0,0,13,6,1.056,59.1
1,HMIS Hospital,2023-08-10,2023,3,8,August,Thursday,1,Emergency,Clinical,75,1,3,16,21.33,0,0.0,2.3333333333333335,9555.0,9555.0,0,13,6,1.188,63.87
1,HMIS Hospital,2023-08-11,2023,3,8,August,Friday,1,Emergency,Clinical,75,2,1,17,22.67,0,0.0,3.0,40289.0,20144.5,0,13,6,1.118,63.07
1,HMIS Hospital,2023-08-12,2023,3,8,August,Saturday,1,Emergency,Clinical,75,3,5,15,20.0,0,0.0,4.4,88341.0,29447.0,0,13,6,1.267,59.2
1,HMIS Hospital,2023-08-13,2023,3,8,August,Sunday,1,Emergency,Clinical,75,6,4,17,22.67,2,33.33,4.0,210600.0,35100.0,0,13,6,1.118,51.07
1,HMIS Hospital,2023-08-14,2023,3,8,August,Monday,1,Emergency,Clinical,75,4,2,19,25.33,0,0.0,6.0,148820.0,37205.0,0,13,6,1.0,58.13
1,HMIS Hospital,2023-08-15,2023,3,8,August,Tuesday,1,Emergency,Clinical,75,5,5,19,25.33,0,0.0,6.0,153604.0,30720.8,0,13,6,1.0,58.13
1,HMIS Hospital,2023-08-16,2023,3,8,August,Wednesday,1,Emergency,Clinical,75,2,8,13,17.33,0,0.0,4.625,68470.0,34235.0,0,13,6,1.462,57.68
1,HMIS Hospital,2023-08-17,2023,3,8,August,Thursday,1,Emergency,Clinical,75,6,3,16,21.33,0,0.0,3.0,221825.0,36970.83,0,13,6,1.188,62.53
1,HMIS Hospital,2023-08-18,2023,3,8,August,Friday,1,Emergency,Clinical,75,3,4,15,20.0,1,33.33,2.25,191069.0,63689.67,0,13,6,1.267,53.5
1,HMIS Hospital,2023-08-19,2023,3,8,August,Saturday,1,Emergency,Clinical,75,1,2,14,18.67,0,0.0,4.5,25617.0,25617.0,0,13,6,1.357,58.47
1,HMIS Hospital,2023-08-20,2023,3,8,August,Sunday,1,Emergency,Clinical,75,3,3,14,18.67,0,0.0,5.666666666666667,98556.0,32852.0,0,13,6,1.357,56.13
1,HMIS Hospital,2023-08-21,2023,3,8,August,Monday,1,Emergency,Clinical,75,4,2,16,21.33,0,0.0,8.5,161838.0,40459.5,0,13,6,1.188,51.53
1,HMIS Hospital,2023-08-22,2023,3,8,August,Tuesday,1,Emergency,Clinical,75,1,4,13,17.33,0,0.0,2.25,52411.0,52411.0,0,13,6,1.462,62.43
1,HMIS Hospital,2023-08-23,2023,3,8,August,Wednesday,1,Emergency,Clinical,75,6,4,15,20.0,0,0.0,4.75,247699.0,41283.17,0,13,6,1.267,58.5
1,HMIS Hospital,2023-08-24,2023,3,8,August,Thursday,1,Emergency,Clinical,75,5,1,19,25.33,0,0.0,1.0,163345.0,32669.0,0,13,6,1.0,68.13
1,HMIS Hospital,2023-08-25,2023,3,8,August,Friday,1,Emergency,Clinical,75,7,6,20,26.67,0,0.0,4.166666666666667,221509.0,31644.14,0,13,6,0.95,62.33
1,HMIS Hospital,2023-08-26,2023,3,8,August,Saturday,1,Emergency,Clinical,75,8,5,23,30.67,1,12.5,6.2,419798.0,52474.75,0,13,6,0.826,56.12
1,HMIS Hospital,2023-08-27,2023,3,8,August,Sunday,1,Emergency,Clinical,75,7,2,28,37.33,0,0.0,6.5,153757.0,21965.29,0,13,6,0.679,61.93
1,HMIS Hospital,2023-08-28,2023,3,8,August,Monday,1,Emergency,Clinical,75,9,4,33,44.0,0,0.0,3.75,357129.0,39681.0,0,13,6,0.576,70.1
1,HMIS Hospital,2023-08-29,2023,3,8,August,Tuesday,1,Emergency,Clinical,75,4,5,32,42.67,0,0.0,2.6,145601.0,36400.25,0,13,6,0.594,71.87
1,HMIS Hospital,2023-08-30,2023,3,8,August,Wednesday,1,Emergency,Clinical,75,9,8,33,44.0,0,0.0,3.5,243752.0,27083.56,0,13,6,0.576,70.6
1,HMIS Hospital,2023-08-31,2023,3,8,August,Thursday,1,Emergency,Clinical,75,1,9,25,33.33,0,0.0,2.7777777777777777,31338.0,31338.0,0,13,6,0.76,67.78
